,Cities,Latency,GeodesicDistance,GCD,RoutingDistance,GCDPredic,GeodesicPredic,Diff_Geodesic,Diff_GCD,Diff_between_both
474,"('Zurich', 'Taipei')",259.985,7.221570914549043,9570.722496846907,11963.403121058634,166.97699444118726,172.99197558084427,86.99302441915574,93.00800555881275,6.01498113965701
475,"('Zurich', 'Hong Kong')",271.536,6.6737335447948025,9303.973769229091,11629.967211536365,162.32312417974066,159.86858871499396,111.66741128500604,109.21287582025934,-2.454535464746698
476,"('Zurich', 'Tokyo')",229.32299999999998,8.474001368433033,9582.071192529556,11977.588990661945,167.17499110199745,202.99381604723183,26.329183952768147,62.14800889800253,35.81882494523438
477,"('Zurich', 'Osaka')",237.842,8.100348729735805,9471.63743385074,11839.546792313424,165.24829255702267,194.04300618687262,43.798993813127396,72.59370744297735,28.79471362984995
478,"('Zurich', 'Seoul')",258.315,7.673721156117297,8770.245451495495,10962.806814369369,153.01135588088258,183.82318730385936,74.49181269614064,105.30364411911742,30.81183142297678
479,"('Zurich', 'Singapore')",293.867,6.734249829513019,10286.435428368539,12858.044285460674,179.46378362847645,161.31824998289426,132.54875001710576,114.40321637152357,-18.14553364558219
480,"('Zurich', 'Jakarta')",307.693,6.902410228927912,11135.884874991807,13919.85609373976,194.28382627140252,165.34651475429445,142.34648524570554,113.40917372859747,-28.93731151710807
481,"('Zurich', 'Mumbai')",343.56,4.175863820289614,6541.018474838471,8176.273093548089,114.11882497613256,100.03238084570997,243.52761915429005,229.44117502386746,-14.086444130422592
482,"('Zurich', 'Sydney')",289.871,10.02614549282846,16567.46932032131,20709.336650401638,289.04674997266125,240.17526612818446,49.69573387181552,0.824250027338735,-48.871483844476785
483,"('Zurich', 'Sao Paulo')",218.02900000000002,5.781742341337577,9628.98127316905,12036.226591461313,167.99341460939274,138.50103277561757,79.52796722438245,50.03558539060728,-29.49238183377517
