,FROM_CITY,FROM_LATITUDE,FROM_LONGITUDE,TO_CITY,TO_LATITUDE,TO_LONGITUDE,GREAT CIRCLE DISTANCE (in KM),RICCI
139,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.7384615382213542
140,Virginia,38.9475,-77.3715,Massachusetts,42.3485,-71.0615,652.7064513683631,0.7999999979494458
141,Virginia,38.9475,-77.3715,Georgia,33.7795,-84.4205,853.0729626367884,0.9242424240120335
142,Virginia,38.9475,-77.3715,Georgia,33.7795,-84.4205,853.0729626367884,0.8857142847992762
143,Virginia,38.9475,-77.3715,Georgia,33.7795,-84.4205,853.0729626367884,0.7846153816062097
144,Virginia,38.9475,-77.3715,New York,40.7115,-74.0105,347.5855956710782,0.8307692306470273
145,Virginia,38.9475,-77.3715,Pennsylvania,39.9585,-75.6095,188.47245006970448,0.861538461093244
146,Virginia,38.9475,-77.3715,North Carolina,35.3305,-81.8715,566.3001389162564,0.7384615384034904
147,Virginia,38.9475,-77.3715,Illinois,40.4595,-87.6595,895.4905615498627,0.895522387185884
148,Virginia,38.9475,-77.3715,Illinois,40.4595,-87.6595,895.4905615498627,0.8767123286776795
149,Virginia,38.9475,-77.3715,Illinois,40.4595,-87.6595,895.4905615498627,0.8767123286776796
150,Virginia,38.9475,-77.3715,North Carolina,35.3305,-81.8715,566.3001389162564,0.6615384614923099
151,Virginia,38.9475,-77.3715,Florida,25.7885,-80.2295,1487.3933795860755,0.6615384615015125
152,Virginia,38.9475,-77.3715,Indiana,39.9615,-86.1525,761.9694138163331,0.8939393937028463
153,Virginia,38.9475,-77.3715,Michigan,42.7105,-84.6685,742.5345103349347,0.8857142849552354
154,Virginia,38.9475,-77.3715,Florida,25.7885,-80.2295,1487.3933795860755,0.7076923075973661
155,Virginia,38.9475,-77.3715,Michigan,42.7105,-84.6685,742.5345103349347,0.7230769228428366
156,Virginia,38.9475,-77.3715,Missouri,39.0985,-94.5795,1484.4081214869427,0.8767123286776791
157,Virginia,38.9475,-77.3715,Iowa,41.2585,-95.8625,1590.4051935581103,0.8567307689130235
158,Virginia,38.9475,-77.3715,Kansas,38.9505,-95.2625,1544.6615918602283,0.8823529376976798
159,Virginia,38.9475,-77.3715,Florida,25.7885,-80.2295,1487.3933795860755,0.8615384612840767
160,Virginia,38.9475,-77.3715,Florida,25.7885,-80.2295,1487.3933795860755,0.8307692287395413
161,Virginia,38.9475,-77.3715,Kansas,38.9505,-95.2625,1544.6615918602283,0.8767123286776797
162,Virginia,38.9475,-77.3715,Texas,32.7975,-96.8195,1876.3174695087002,0.8767123286776792
163,Virginia,38.9475,-77.3715,Colorado,39.7385,-104.9885,2367.1214574990627,0.7999999999153486
164,Virginia,38.9475,-77.3715,Texas,32.7975,-96.8195,1876.3174695087002,0.8749999999087859
165,Virginia,38.9475,-77.3715,Texas,32.7975,-96.8195,1876.3174695087002,0.8749999999087855
166,Virginia,38.9475,-77.3715,Texas,32.7975,-96.8195,1876.3174695087002,0.8767123286776793
167,Virginia,38.9475,-77.3715,Texas,32.7975,-96.8195,1876.3174695087002,0.8767123286776793
168,Virginia,38.9475,-77.3715,Texas,32.7975,-96.8195,1876.3174695087002,0.8153846152121469
169,Virginia,38.9475,-77.3715,Minnesota,48.5805,-96.5185,1865.484836058886,0.9063145786944931
170,Virginia,38.9475,-77.3715,Colorado,39.7385,-104.9885,2367.1214574990627,0.874999996475059
171,Virginia,38.9475,-77.3715,Arizona,33.4215,-112.0125,3149.425312038947,0.8615384614156849
172,Virginia,38.9475,-77.3715,Arizona,33.4215,-112.0125,3149.425312038947,0.8676470587722633
173,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.5230769229960658
174,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.7384615383821035
175,Virginia,38.9475,-77.3715,Utah,37.0815,-113.6225,3161.6410273771844,0.7230769228906312
176,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.630769230697831
177,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.6307692307323223
178,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.6307692306798103
179,Virginia,38.9475,-77.3715,Washington,47.6205,-122.3625,3711.1719318519536,0.6153846136334634
180,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.5692307691043342
181,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.5538461535180166
182,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.38461538454137845
183,New York,40.7115,-74.0105,New Jersey,40.3485,-74.6515,67.55779413276719,0.9230769229731729
184,New York,40.7115,-74.0105,New Jersey,40.3485,-74.6515,67.55779413276719,0.7076923076167447
185,New York,40.7115,-74.0105,Pennsylvania,39.9585,-75.6095,159.30614333349547,0.861538458441101
186,New York,40.7115,-74.0105,New Jersey,40.3485,-74.6515,67.55779413276719,0.8615384614875956
187,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.8769230768785287
188,New York,40.7115,-74.0105,Massachusetts,42.3485,-71.0615,305.5714554097635,0.799999998189714
189,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.9076923076358098
190,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.8923076915687924
191,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.830769230693119
192,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.8307692307204694
193,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.7384615383636215
194,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.9230769216380497
195,New York,40.7115,-74.0105,"Washington, D.C.",38.8995,-77.0205,326.6259142225153,0.7384615380683038
196,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.784615384462112
197,New York,40.7115,-74.0105,New York,40.7115,-74.0105,0.0,0.8307692306866337
198,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.8985507243058533
199,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.7384615378700308
200,New York,40.7115,-74.0105,North Carolina,35.3305,-81.8715,911.5467002954958,0.846153846079291
201,New York,40.7115,-74.0105,Illinois,40.4595,-87.6595,1151.7766139244634,0.8767123286562676
202,New York,40.7115,-74.0105,Michigan,42.7105,-84.6685,911.5013207879881,0.8857142852327251
203,New York,40.7115,-74.0105,Georgia,33.7795,-84.4205,1199.8047912313455,0.885714285546849
204,New York,40.7115,-74.0105,Illinois,40.4595,-87.6595,1151.7766139244634,0.8955223880002282
205,New York,40.7115,-74.0105,Pennsylvania,39.9585,-75.6095,159.30614333349547,0.8615384597875889
206,New York,40.7115,-74.0105,Georgia,33.7795,-84.4205,1199.8047912313455,0.8939393938869049
207,New York,40.7115,-74.0105,North Carolina,35.3305,-81.8715,911.5467002954958,0.799999999939768
208,New York,40.7115,-74.0105,Georgia,33.7795,-84.4205,1199.8047912313455,0.7846153832836634
209,New York,40.7115,-74.0105,Illinois,40.4595,-87.6595,1151.7766139244634,0.8767123286562672
210,New York,40.7115,-74.0105,North Carolina,35.3305,-81.8715,911.5467002954958,0.6615384599841747
211,New York,40.7115,-74.0105,Florida,25.7885,-80.2295,1755.9839984012556,0.6615384615047026
212,New York,40.7115,-74.0105,Iowa,41.2585,-95.8625,1830.4044498664146,0.8266826922447894
213,New York,40.7115,-74.0105,Indiana,39.9615,-86.1525,1031.6881415202279,0.9090909088447912
214,New York,40.7115,-74.0105,Michigan,42.7105,-84.6685,911.5013207879881,0.723076922920453
215,New York,40.7115,-74.0105,Missouri,39.0985,-94.5795,1759.5885204968547,0.8767123286562676
216,New York,40.7115,-74.0105,Florida,25.7885,-80.2295,1755.9839984012556,0.8923076922435834
217,New York,40.7115,-74.0105,Florida,25.7885,-80.2295,1755.9839984012556,0.8615384599540143
218,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685,0.8767123286562672
219,New York,40.7115,-74.0105,Kansas,38.9505,-95.2625,1820.762466174579,0.8767123286562676
220,New York,40.7115,-74.0105,Florida,25.7885,-80.2295,1755.9839984012556,0.7230769230120253
221,New York,40.7115,-74.0105,Minnesota,48.5805,-96.5185,1973.9410308748343,0.8805970148234032
222,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685,0.8767123286562672
223,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685,0.8888888887868505
224,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685,0.8888888887868504
225,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685,0.8153846151381176
226,New York,40.7115,-74.0105,Colorado,39.7385,-104.9885,2618.5659178275414,0.7999999999034114
227,New York,40.7115,-74.0105,Pennsylvania,39.9585,-75.6095,159.30614333349547,0.7538461536481645
228,New York,40.7115,-74.0105,Colorado,39.7385,-104.9885,2618.5659178275414,0.86901709396259
229,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685,0.8767123286562674
230,New York,40.7115,-74.0105,Kansas,38.9505,-95.2625,1820.762466174579,0.8748868775073756
231,New York,40.7115,-74.0105,Arizona,33.4215,-112.0125,3439.3855579196006,0.8615384590545103
232,New York,40.7115,-74.0105,Arizona,33.4215,-112.0125,3439.3855579196006,0.8676470579458501
233,New York,40.7115,-74.0105,Utah,37.0815,-113.6225,3422.5873306260673,0.7230769228713618
234,New York,40.7115,-74.0105,Washington,47.6205,-122.3625,3867.3356190823647,0.5076923076156641
235,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449,0.6769230764568549
236,New York,40.7115,-74.0105,Washington,47.6205,-122.3625,3867.3356190823647,0.5999999999020975
237,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449,0.7230769219445605
238,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449,0.6153846139603888
239,New York,40.7115,-74.0105,Washington,47.6205,-122.3625,3867.3356190823647,0.5538461537740018
240,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449,0.6461538460109081
241,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449,0.7692307691243603
242,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449,0.6415384614919587
243,Washington,47.6205,-122.3625,Washington,47.6205,-122.3625,0.0,0.8333333326517832
244,Washington,47.6205,-122.3625,Washington,47.6205,-122.3625,0.0,0.8124999998339657
245,Washington,47.6205,-122.3625,Washington,47.6205,-122.3625,0.0,0.7708333324472805
246,Washington,47.6205,-122.3625,Washington,47.6205,-122.3625,0.0,0.854166664398711
247,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.812499999858597
248,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.7499999993615443
249,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.8399999990609517
250,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.8399999995525428
251,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.8399999981838513
252,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.6779660988897385
253,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.8124999998725587
254,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.749999999739621
255,Washington,47.6205,-122.3625,Colorado,39.7385,-104.9885,1643.6496142041506,0.6527777777411807
256,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.4999999996355571
257,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.7368421023062036
258,Washington,47.6205,-122.3625,Utah,37.0815,-113.6225,1372.4467722263826,0.7499999995545237
259,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.7254901957491668
260,Washington,47.6205,-122.3625,Arizona,33.4215,-112.0125,1801.312202537613,0.6911764705556891
261,Washington,47.6205,-122.3625,Arizona,33.4215,-112.0125,1801.312202537613,0.6923076900578613
262,Washington,47.6205,-122.3625,Minnesota,48.5805,-96.5185,1912.9380575228174,0.6268656707713455
263,Washington,47.6205,-122.3625,Colorado,39.7385,-104.9885,1643.6496142041506,0.6779660989415883
264,Washington,47.6205,-122.3625,Illinois,40.4595,-87.6595,2859.2708257912027,0.6438356164031189
265,Washington,47.6205,-122.3625,Illinois,40.4595,-87.6595,2859.2708257912027,0.6438356164031187
266,Washington,47.6205,-122.3625,Missouri,39.0985,-94.5795,2421.125381413201,0.6438356164031177
267,Washington,47.6205,-122.3625,Illinois,40.4595,-87.6595,2859.2708257912027,0.6119402984735041
268,Washington,47.6205,-122.3625,Kansas,38.9505,-95.2625,2380.138235719679,0.6438356164031185
269,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537,0.6388888874361087
270,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537,0.6438356164031181
271,Washington,47.6205,-122.3625,Michigan,42.7105,-84.6685,2974.732813581201,0.6285714267072559
272,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537,0.6666666666298158
273,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537,0.6438356164031187
274,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537,0.6438356164031187
275,Washington,47.6205,-122.3625,Iowa,41.2585,-95.8625,2206.8482456081347,0.6562499991187175
