,CITY A,LATITUDE A,LONGITUDE A,CITY B,LATITUDE B,LONGITUDE B,GREAT CIRCLE DISTANCE (IN KM)
3375,California,37.7195,-122.3985,Washington,47.6205,-122.3625,1100.9448682455716
3376,California,37.7195,-122.3985,Virginia,38.9475,-77.3715,3889.2871200723193
3377,California,37.7195,-122.3985,Indiana,39.9615,-86.1525,3127.5369149092303
3378,California,37.7195,-122.3985,"Washington, D.C.",38.8995,-77.0205,3920.0836723318016
3379,California,37.7195,-122.3985,Texas,32.7975,-96.8195,2378.027870957815
3380,California,37.7195,-122.3985,Washington,47.6205,-122.3625,1100.9448682455716
3381,California,37.7195,-122.3985,Michigan,42.7105,-84.6685,3223.9265329572963
3382,California,37.7195,-122.3985,Colorado,39.7385,-104.9885,1524.3328075685515
3383,California,37.7195,-122.3985,Georgia,33.7795,-84.4205,3431.596265311825
3384,California,37.7195,-122.3985,Arizona,33.4215,-112.0125,1053.0693297993437
3385,California,37.7195,-122.3985,Florida,25.7885,-80.2295,4162.534423687537
3386,California,37.7195,-122.3985,California,37.7195,-122.3985,0.0
3387,California,37.7195,-122.3985,Virginia,38.9475,-77.3715,3889.2871200723193
3388,California,37.7195,-122.3985,California,37.7195,-122.3985,0.0
3389,New York,40.7115,-74.0105,Florida,25.7885,-80.2295,1755.9839984012556
3390,New York,40.7115,-74.0105,Illinois,40.4595,-87.6595,1151.7766139244634
3391,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782
3392,New York,40.7115,-74.0105,New York,40.7115,-74.0105,0.0
3393,New York,40.7115,-74.0105,Washington,47.6205,-122.3625,3867.3356190823647
3394,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449
3395,New York,40.7115,-74.0105,Michigan,42.7105,-84.6685,911.5013207879881
3396,New York,40.7115,-74.0105,Pennsylvania,39.9585,-75.6095,159.30614333349547
3397,New York,40.7115,-74.0105,North Carolina,35.3305,-81.8715,911.5467002954958
3398,New York,40.7115,-74.0105,Missouri,39.0985,-94.5795,1759.5885204968547
3399,New York,40.7115,-74.0105,Florida,25.7885,-80.2295,1755.9839984012556
3400,New York,40.7115,-74.0105,North Carolina,35.3305,-81.8715,911.5467002954958
3401,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449
3402,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782
3403,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685
3404,New York,40.7115,-74.0105,Arizona,33.4215,-112.0125,3439.3855579196006
3405,New York,40.7115,-74.0105,Georgia,33.7795,-84.4205,1199.8047912313455
3406,New York,40.7115,-74.0105,Minnesota,48.5805,-96.5185,1973.9410308748343
3407,New York,40.7115,-74.0105,Massachusetts,42.3485,-71.0615,305.5714554097635
3408,New York,40.7115,-74.0105,Florida,25.7885,-80.2295,1755.9839984012556
3409,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449
3410,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782
3411,New York,40.7115,-74.0105,Illinois,40.4595,-87.6595,1151.7766139244634
3412,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449
3413,New York,40.7115,-74.0105,Utah,37.0815,-113.6225,3422.5873306260673
3414,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782
3415,New York,40.7115,-74.0105,Florida,25.7885,-80.2295,1755.9839984012556
3416,New York,40.7115,-74.0105,New Jersey,40.3485,-74.6515,67.55779413276719
3417,New York,40.7115,-74.0105,New Jersey,40.3485,-74.6515,67.55779413276719
3418,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782
3419,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685
3420,New York,40.7115,-74.0105,Georgia,33.7795,-84.4205,1199.8047912313455
3421,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449
3422,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449
3423,New York,40.7115,-74.0105,New Jersey,40.3485,-74.6515,67.55779413276719
3424,New York,40.7115,-74.0105,Washington,47.6205,-122.3625,3867.3356190823647
3425,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449
3426,New York,40.7115,-74.0105,New York,40.7115,-74.0105,0.0
3427,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782
3428,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685
3429,New York,40.7115,-74.0105,Washington,47.6205,-122.3625,3867.3356190823647
3430,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782
3431,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782
3432,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449
3433,New York,40.7115,-74.0105,North Carolina,35.3305,-81.8715,911.5467002954958
3434,New York,40.7115,-74.0105,Illinois,40.4595,-87.6595,1151.7766139244634
3435,New York,40.7115,-74.0105,Pennsylvania,39.9585,-75.6095,159.30614333349547
3436,New York,40.7115,-74.0105,Pennsylvania,39.9585,-75.6095,159.30614333349547
3437,New York,40.7115,-74.0105,Iowa,41.2585,-95.8625,1830.4044498664146
3438,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449
3439,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782
3440,New York,40.7115,-74.0105,Kansas,38.9505,-95.2625,1820.762466174579
3441,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782
3442,New York,40.7115,-74.0105,Colorado,39.7385,-104.9885,2618.5659178275414
3443,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449
3444,New York,40.7115,-74.0105,Kansas,38.9505,-95.2625,1820.762466174579
3445,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449
3446,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782
3447,New York,40.7115,-74.0105,Illinois,40.4595,-87.6595,1151.7766139244634
3448,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449
3449,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449
3450,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685
3451,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685
3452,New York,40.7115,-74.0105,Washington,47.6205,-122.3625,3867.3356190823647
3453,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782
3454,New York,40.7115,-74.0105,Indiana,39.9615,-86.1525,1031.6881415202279
3455,New York,40.7115,-74.0105,"Washington, D.C.",38.8995,-77.0205,326.6259142225153
3456,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685
3457,New York,40.7115,-74.0105,Washington,47.6205,-122.3625,3867.3356190823647
3458,New York,40.7115,-74.0105,Michigan,42.7105,-84.6685,911.5013207879881
3459,New York,40.7115,-74.0105,Colorado,39.7385,-104.9885,2618.5659178275414
3460,New York,40.7115,-74.0105,Georgia,33.7795,-84.4205,1199.8047912313455
3461,New York,40.7115,-74.0105,Arizona,33.4215,-112.0125,3439.3855579196006
3462,New York,40.7115,-74.0105,Florida,25.7885,-80.2295,1755.9839984012556
3463,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449
3464,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782
3465,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449
3466,North Carolina,35.3305,-81.8715,Florida,25.7885,-80.2295,1072.5524900048451
3467,North Carolina,35.3305,-81.8715,Illinois,40.4595,-87.6595,763.3107942427438
3468,North Carolina,35.3305,-81.8715,Virginia,38.9475,-77.3715,566.3001389162564
3469,North Carolina,35.3305,-81.8715,New York,40.7115,-74.0105,911.5467002954958
3470,North Carolina,35.3305,-81.8715,Washington,47.6205,-122.3625,3590.1158081620665
3471,North Carolina,35.3305,-81.8715,California,37.7195,-122.3985,3602.867766235302
3472,North Carolina,35.3305,-81.8715,Michigan,42.7105,-84.6685,855.3105671327435
3473,North Carolina,35.3305,-81.8715,Pennsylvania,39.9585,-75.6095,753.8099966092748
3474,North Carolina,35.3305,-81.8715,North Carolina,35.3305,-81.8715,0.0
3475,North Carolina,35.3305,-81.8715,Missouri,39.0985,-94.5795,1199.4868677736774
3476,North Carolina,35.3305,-81.8715,Florida,25.7885,-80.2295,1072.5524900048451
3477,North Carolina,35.3305,-81.8715,North Carolina,35.3305,-81.8715,0.0
3478,North Carolina,35.3305,-81.8715,California,37.7195,-122.3985,3602.867766235302
3479,North Carolina,35.3305,-81.8715,Virginia,38.9475,-77.3715,566.3001389162564
3480,North Carolina,35.3305,-81.8715,Texas,32.7975,-96.8195,1403.983980770621
3481,North Carolina,35.3305,-81.8715,Arizona,33.4215,-112.0125,2763.6853187054103
3482,North Carolina,35.3305,-81.8715,Georgia,33.7795,-84.4205,290.21280946323776
3483,North Carolina,35.3305,-81.8715,Minnesota,48.5805,-96.5185,1900.4306781631358
3484,North Carolina,35.3305,-81.8715,Massachusetts,42.3485,-71.0615,1217.0846983276608
3485,North Carolina,35.3305,-81.8715,Florida,25.7885,-80.2295,1072.5524900048451
3486,North Carolina,35.3305,-81.8715,California,37.7195,-122.3985,3602.867766235302
3487,North Carolina,35.3305,-81.8715,Virginia,38.9475,-77.3715,566.3001389162564
3488,North Carolina,35.3305,-81.8715,Illinois,40.4595,-87.6595,763.3107942427438
3489,North Carolina,35.3305,-81.8715,California,37.7195,-122.3985,3602.867766235302
3490,North Carolina,35.3305,-81.8715,Utah,37.0815,-113.6225,2842.2217817241676
3491,North Carolina,35.3305,-81.8715,Virginia,38.9475,-77.3715,566.3001389162564
3492,North Carolina,35.3305,-81.8715,Florida,25.7885,-80.2295,1072.5524900048451
3493,North Carolina,35.3305,-81.8715,New Jersey,40.3485,-74.6515,844.0345290085208
3494,North Carolina,35.3305,-81.8715,New Jersey,40.3485,-74.6515,844.0345290085208
3495,North Carolina,35.3305,-81.8715,Virginia,38.9475,-77.3715,566.3001389162564
3496,North Carolina,35.3305,-81.8715,Texas,32.7975,-96.8195,1403.983980770621
3497,North Carolina,35.3305,-81.8715,Georgia,33.7795,-84.4205,290.21280946323776
3498,North Carolina,35.3305,-81.8715,California,37.7195,-122.3985,3602.867766235302
3499,North Carolina,35.3305,-81.8715,California,37.7195,-122.3985,3602.867766235302
3500,North Carolina,35.3305,-81.8715,New Jersey,40.3485,-74.6515,844.0345290085208
3501,North Carolina,35.3305,-81.8715,Washington,47.6205,-122.3625,3590.1158081620665
3502,North Carolina,35.3305,-81.8715,California,37.7195,-122.3985,3602.867766235302
3503,North Carolina,35.3305,-81.8715,New York,40.7115,-74.0105,911.5467002954958
3504,North Carolina,35.3305,-81.8715,Virginia,38.9475,-77.3715,566.3001389162564
3505,North Carolina,35.3305,-81.8715,Texas,32.7975,-96.8195,1403.983980770621
3506,North Carolina,35.3305,-81.8715,Washington,47.6205,-122.3625,3590.1158081620665
3507,North Carolina,35.3305,-81.8715,Virginia,38.9475,-77.3715,566.3001389162564
3508,North Carolina,35.3305,-81.8715,Virginia,38.9475,-77.3715,566.3001389162564
3509,North Carolina,35.3305,-81.8715,California,37.7195,-122.3985,3602.867766235302
3510,North Carolina,35.3305,-81.8715,New York,40.7115,-74.0105,911.5467002954958
3511,North Carolina,35.3305,-81.8715,Illinois,40.4595,-87.6595,763.3107942427438
3512,North Carolina,35.3305,-81.8715,Pennsylvania,39.9585,-75.6095,753.8099966092748
3513,North Carolina,35.3305,-81.8715,Pennsylvania,39.9585,-75.6095,753.8099966092748
3514,North Carolina,35.3305,-81.8715,Iowa,41.2585,-95.8625,1385.150630170048
3515,North Carolina,35.3305,-81.8715,California,37.7195,-122.3985,3602.867766235302
3516,North Carolina,35.3305,-81.8715,Virginia,38.9475,-77.3715,566.3001389162564
3517,North Carolina,35.3305,-81.8715,Kansas,38.9505,-95.2625,1251.9261186021895
3518,North Carolina,35.3305,-81.8715,Virginia,38.9475,-77.3715,566.3001389162564
3519,North Carolina,35.3305,-81.8715,Colorado,39.7385,-104.9885,2090.0726211706574
3520,North Carolina,35.3305,-81.8715,California,37.7195,-122.3985,3602.867766235302
3521,North Carolina,35.3305,-81.8715,Kansas,38.9505,-95.2625,1251.9261186021895
3522,North Carolina,35.3305,-81.8715,California,37.7195,-122.3985,3602.867766235302
3523,North Carolina,35.3305,-81.8715,Virginia,38.9475,-77.3715,566.3001389162564
3524,North Carolina,35.3305,-81.8715,Illinois,40.4595,-87.6595,763.3107942427438
3525,North Carolina,35.3305,-81.8715,California,37.7195,-122.3985,3602.867766235302
3526,North Carolina,35.3305,-81.8715,California,37.7195,-122.3985,3602.867766235302
3527,North Carolina,35.3305,-81.8715,Texas,32.7975,-96.8195,1403.983980770621
3528,North Carolina,35.3305,-81.8715,Texas,32.7975,-96.8195,1403.983980770621
3529,North Carolina,35.3305,-81.8715,Washington,47.6205,-122.3625,3590.1158081620665
3530,North Carolina,35.3305,-81.8715,Virginia,38.9475,-77.3715,566.3001389162564
3531,North Carolina,35.3305,-81.8715,Indiana,39.9615,-86.1525,637.9601085029135
3532,North Carolina,35.3305,-81.8715,"Washington, D.C.",38.8995,-77.0205,585.0713159346968
3533,North Carolina,35.3305,-81.8715,Texas,32.7975,-96.8195,1403.983980770621
3534,North Carolina,35.3305,-81.8715,Washington,47.6205,-122.3625,3590.1158081620665
3535,North Carolina,35.3305,-81.8715,Michigan,42.7105,-84.6685,855.3105671327435
3536,North Carolina,35.3305,-81.8715,Colorado,39.7385,-104.9885,2090.0726211706574
3537,North Carolina,35.3305,-81.8715,Georgia,33.7795,-84.4205,290.21280946323776
3538,North Carolina,35.3305,-81.8715,Arizona,33.4215,-112.0125,2763.6853187054103
3539,North Carolina,35.3305,-81.8715,Florida,25.7885,-80.2295,1072.5524900048451
3540,North Carolina,35.3305,-81.8715,California,37.7195,-122.3985,3602.867766235302
3541,North Carolina,35.3305,-81.8715,Virginia,38.9475,-77.3715,566.3001389162564
3542,North Carolina,35.3305,-81.8715,California,37.7195,-122.3985,3602.867766235302
3543,Illinois,40.4595,-87.6595,Florida,25.7885,-80.2295,1770.2657059830774
3544,Illinois,40.4595,-87.6595,Illinois,40.4595,-87.6595,0.0
3545,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627
3546,Illinois,40.4595,-87.6595,New York,40.7115,-74.0105,1151.7766139244634
3547,Illinois,40.4595,-87.6595,Washington,47.6205,-122.3625,2859.2708257912027
3548,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633
3549,Illinois,40.4595,-87.6595,Michigan,42.7105,-84.6685,352.84600188590116
3550,Illinois,40.4595,-87.6595,Pennsylvania,39.9585,-75.6095,1023.9919863876723
3551,Illinois,40.4595,-87.6595,North Carolina,35.3305,-81.8715,763.3107942427438
3552,Illinois,40.4595,-87.6595,Missouri,39.0985,-94.5795,610.224237416251
3553,Illinois,40.4595,-87.6595,Florida,25.7885,-80.2295,1770.2657059830774
3554,Illinois,40.4595,-87.6595,North Carolina,35.3305,-81.8715,763.3107942427438
3555,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633
3556,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627
3557,Illinois,40.4595,-87.6595,Texas,32.7975,-96.8195,1179.3448761964703
3558,Illinois,40.4595,-87.6595,Arizona,33.4215,-112.0125,2292.4199766410115
3559,Illinois,40.4595,-87.6595,Georgia,33.7795,-84.4205,796.2021373592218
3560,Illinois,40.4595,-87.6595,Minnesota,48.5805,-96.5185,1142.3840666786562
3561,Illinois,40.4595,-87.6595,Massachusetts,42.3485,-71.0615,1397.8654846200366
3562,Illinois,40.4595,-87.6595,Florida,25.7885,-80.2295,1770.2657059830774
3563,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633
3564,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627
3565,Illinois,40.4595,-87.6595,Illinois,40.4595,-87.6595,0.0
3566,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633
3567,Illinois,40.4595,-87.6595,Utah,37.0815,-113.6225,2273.487414789377
3568,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627
3569,Illinois,40.4595,-87.6595,Florida,25.7885,-80.2295,1770.2657059830774
3570,Illinois,40.4595,-87.6595,New Jersey,40.3485,-74.6515,1100.5136770290208
3571,Illinois,40.4595,-87.6595,New Jersey,40.3485,-74.6515,1100.5136770290208
3572,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627
3573,Illinois,40.4595,-87.6595,Texas,32.7975,-96.8195,1179.3448761964703
3574,Illinois,40.4595,-87.6595,Georgia,33.7795,-84.4205,796.2021373592218
3575,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633
3576,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633
3577,Illinois,40.4595,-87.6595,New Jersey,40.3485,-74.6515,1100.5136770290208
3578,Illinois,40.4595,-87.6595,Washington,47.6205,-122.3625,2859.2708257912027
3579,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633
3580,Illinois,40.4595,-87.6595,New York,40.7115,-74.0105,1151.7766139244634
3581,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627
3582,Illinois,40.4595,-87.6595,Texas,32.7975,-96.8195,1179.3448761964703
3583,Illinois,40.4595,-87.6595,Washington,47.6205,-122.3625,2859.2708257912027
3584,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627
3585,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627
3586,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633
3587,Illinois,40.4595,-87.6595,New York,40.7115,-74.0105,1151.7766139244634
3588,Illinois,40.4595,-87.6595,North Carolina,35.3305,-81.8715,763.3107942427438
3589,Illinois,40.4595,-87.6595,Pennsylvania,39.9585,-75.6095,1023.9919863876723
3590,Illinois,40.4595,-87.6595,Pennsylvania,39.9585,-75.6095,1023.9919863876723
3591,Illinois,40.4595,-87.6595,Iowa,41.2585,-95.8625,695.2943853310016
3592,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633
3593,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627
3594,Illinois,40.4595,-87.6595,Kansas,38.9505,-95.2625,671.4651077422488
3595,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627
3596,Illinois,40.4595,-87.6595,Colorado,39.7385,-104.9885,1473.7559814585534
3597,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633
3598,Illinois,40.4595,-87.6595,Kansas,38.9505,-95.2625,671.4651077422488
3599,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633
3600,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627
3601,Illinois,40.4595,-87.6595,Illinois,40.4595,-87.6595,0.0
3602,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633
3603,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633
3604,Illinois,40.4595,-87.6595,Texas,32.7975,-96.8195,1179.3448761964703
3605,Illinois,40.4595,-87.6595,Texas,32.7975,-96.8195,1179.3448761964703
3606,Illinois,40.4595,-87.6595,Washington,47.6205,-122.3625,2859.2708257912027
3607,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627
3608,Illinois,40.4595,-87.6595,Indiana,39.9615,-86.1525,139.4346285979559
3609,Illinois,40.4595,-87.6595,"Washington, D.C.",38.8995,-77.0205,926.2396253903389
3610,Illinois,40.4595,-87.6595,Texas,32.7975,-96.8195,1179.3448761964703
3611,Illinois,40.4595,-87.6595,Washington,47.6205,-122.3625,2859.2708257912027
3612,Illinois,40.4595,-87.6595,Michigan,42.7105,-84.6685,352.84600188590116
3613,Illinois,40.4595,-87.6595,Colorado,39.7385,-104.9885,1473.7559814585534
3614,Illinois,40.4595,-87.6595,Georgia,33.7795,-84.4205,796.2021373592218
3615,Illinois,40.4595,-87.6595,Arizona,33.4215,-112.0125,2292.4199766410115
3616,Illinois,40.4595,-87.6595,Florida,25.7885,-80.2295,1770.2657059830774
3617,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633
3618,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627
3619,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633
3620,Pennsylvania,39.9585,-75.6095,Florida,25.7885,-80.2295,1632.9723517549762
3621,Pennsylvania,39.9585,-75.6095,Illinois,40.4595,-87.6595,1023.9919863876723
3622,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
3623,Pennsylvania,39.9585,-75.6095,New York,40.7115,-74.0105,159.30614333349547
3624,Pennsylvania,39.9585,-75.6095,Washington,47.6205,-122.3625,3787.887912324971
3625,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
3626,Pennsylvania,39.9585,-75.6095,Michigan,42.7105,-84.6685,815.3738337034519
3627,Pennsylvania,39.9585,-75.6095,Pennsylvania,39.9585,-75.6095,0.0
3628,Pennsylvania,39.9585,-75.6095,North Carolina,35.3305,-81.8715,753.8099966092748
3629,Pennsylvania,39.9585,-75.6095,Missouri,39.0985,-94.5795,1626.7107682912963
3630,Pennsylvania,39.9585,-75.6095,Florida,25.7885,-80.2295,1632.9723517549762
3631,Pennsylvania,39.9585,-75.6095,North Carolina,35.3305,-81.8715,753.8099966092748
3632,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
3633,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
3634,Pennsylvania,39.9585,-75.6095,Texas,32.7975,-96.8195,2052.477477392075
3635,Pennsylvania,39.9585,-75.6095,Arizona,33.4215,-112.0125,3302.156653306407
3636,Pennsylvania,39.9585,-75.6095,Georgia,33.7795,-84.4205,1041.333054237078
3637,Pennsylvania,39.9585,-75.6095,Minnesota,48.5805,-96.5185,1911.963450360243
3638,Pennsylvania,39.9585,-75.6095,Massachusetts,42.3485,-71.0615,464.23636254617537
3639,Pennsylvania,39.9585,-75.6095,Florida,25.7885,-80.2295,1632.9723517549762
3640,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
3641,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
3642,Pennsylvania,39.9585,-75.6095,Illinois,40.4595,-87.6595,1023.9919863876723
3643,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
3644,Pennsylvania,39.9585,-75.6095,Utah,37.0815,-113.6225,3297.469411891069
3645,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
3646,Pennsylvania,39.9585,-75.6095,Florida,25.7885,-80.2295,1632.9723517549762
3647,Pennsylvania,39.9585,-75.6095,New Jersey,40.3485,-74.6515,92.24701875378531
3648,Pennsylvania,39.9585,-75.6095,New Jersey,40.3485,-74.6515,92.24701875378531
3649,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
3650,Pennsylvania,39.9585,-75.6095,Texas,32.7975,-96.8195,2052.477477392075
3651,Pennsylvania,39.9585,-75.6095,Georgia,33.7795,-84.4205,1041.333054237078
3652,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
3653,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
3654,Pennsylvania,39.9585,-75.6095,New Jersey,40.3485,-74.6515,92.24701875378531
3655,Pennsylvania,39.9585,-75.6095,Washington,47.6205,-122.3625,3787.887912324971
3656,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
3657,Pennsylvania,39.9585,-75.6095,New York,40.7115,-74.0105,159.30614333349547
3658,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
3659,Pennsylvania,39.9585,-75.6095,Texas,32.7975,-96.8195,2052.477477392075
3660,Pennsylvania,39.9585,-75.6095,Washington,47.6205,-122.3625,3787.887912324971
3661,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
3662,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
3663,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
3664,Pennsylvania,39.9585,-75.6095,New York,40.7115,-74.0105,159.30614333349547
3665,Pennsylvania,39.9585,-75.6095,North Carolina,35.3305,-81.8715,753.8099966092748
3666,Pennsylvania,39.9585,-75.6095,Illinois,40.4595,-87.6595,1023.9919863876723
3667,Pennsylvania,39.9585,-75.6095,Pennsylvania,39.9585,-75.6095,0.0
3668,Pennsylvania,39.9585,-75.6095,Iowa,41.2585,-95.8625,1711.8854830869932
3669,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
3670,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
3671,Pennsylvania,39.9585,-75.6095,Kansas,38.9505,-95.2625,1687.6433967800492
3672,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
3673,Pennsylvania,39.9585,-75.6095,Colorado,39.7385,-104.9885,2496.7273714521757
3674,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
3675,Pennsylvania,39.9585,-75.6095,Kansas,38.9505,-95.2625,1687.6433967800492
3676,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
3677,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
3678,Pennsylvania,39.9585,-75.6095,Illinois,40.4595,-87.6595,1023.9919863876723
3679,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
3680,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
3681,Pennsylvania,39.9585,-75.6095,Texas,32.7975,-96.8195,2052.477477392075
3682,Pennsylvania,39.9585,-75.6095,Texas,32.7975,-96.8195,2052.477477392075
3683,Pennsylvania,39.9585,-75.6095,Washington,47.6205,-122.3625,3787.887912324971
3684,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
3685,Pennsylvania,39.9585,-75.6095,Indiana,39.9615,-86.1525,898.0574837248183
3686,Pennsylvania,39.9585,-75.6095,"Washington, D.C.",38.8995,-77.0205,168.9716180114317
3687,Pennsylvania,39.9585,-75.6095,Texas,32.7975,-96.8195,2052.477477392075
3688,Pennsylvania,39.9585,-75.6095,Washington,47.6205,-122.3625,3787.887912324971
3689,Pennsylvania,39.9585,-75.6095,Michigan,42.7105,-84.6685,815.3738337034519
3690,Pennsylvania,39.9585,-75.6095,Colorado,39.7385,-104.9885,2496.7273714521757
3691,Pennsylvania,39.9585,-75.6095,Georgia,33.7795,-84.4205,1041.333054237078
3692,Pennsylvania,39.9585,-75.6095,Arizona,33.4215,-112.0125,3302.156653306407
3693,Pennsylvania,39.9585,-75.6095,Florida,25.7885,-80.2295,1632.9723517549762
3694,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
3695,Pennsylvania,39.9585,-75.6095,Virginia,38.9475,-77.3715,188.47245006970448
3696,Pennsylvania,39.9585,-75.6095,California,37.7195,-122.3985,4013.425386947584
3697,Pennsylvania,39.9585,-75.6095,Florida,25.7885,-80.2295,1632.9723517549762
